332,3,16,16156,Palazzago,19384.2014814,19384.0587943,0106000020787F000001000000010300000001000000C501000098900F1AA58120412C6519D6F956534148477219EF812041DE020996F8565341F0F44A1921822041E27A1416F956534180D0B319658220419E802656EC56534110BE30198B822041A0F83156E356534148477219BB8220410E9C3356DB56534148477219F38220410C242816D1565341B8627F192B8320415A863896CA56534110BE301973832041C8293A96C2565341D83D7918A9832041ECE236D6BA565341A0ABAD18E7832041A8E84856B35653414850FC182B842041A4703D96A5565341C07493186D842041CAA145D69A565341C0749318C184204112143F5691565341E0460318FD842041A8E848968D565341506B9A173F852041EE5A42568956534130A2B4177D852041180456568556534188FD6517B18520413CBD529683565341A8C64B171B862041842F4C168256534100197317678620415CFE43568156534118D9CE17B98620413CBD52168056534170348017E58620418A1F63D67E565341E04F8D172B87204186A757567D565341C88F3117CF87204140355E167E565341E861A1165188204186A757D66356534138B4C8167388204120F46C565C56534140BD5216998820414625751655565341E861A116B3882041B0506B564E565341002B8716D7882041F8C2649646565341D0AACF15F18820418E976E1641565341E861A11615892041FEB27B563C56534120FDF615598920416C567D5634565341E873B515938920418E976E563056534198218E15EF892041900F7A9625565341982A1815B78A2041FEB27B9616565341F07C3F15818B2041BE3099D606565341F08E53140D8C2041BAB88D16F9555341D0B35915AB8B2041BE3099D6DB55534198218E152B8B20415405A3D6C45553417858A815DD8A2041304CA616B4555341083D9B156D8A20413AB4C8569C55534160984C151B8A2041363CBD968755534140CF6615DB8920413C2CD4167855534128068115A9892041645DDC566D555341D0AACF1561892041B2BFEC165D555341B0E1E9153D892041AACFD55651555341002B87160F8920412063EED64155534190180416D38820414694F6163055534120F46C16AD882041D478E91624555341C8A145168B8820412063EE961855534120F46C16678820416EC5FE960D555341002B87164388204122DBF99600555341002B8716358820412ACB10D7F95453410022FD162B88204194F60617F3545341B0D85F163D8820414E840D57E8545341C898BB16AB88204106121497CF545341C8A14516098920410A8A1F17BB545341E86A2B163B8920417E1D3817AF545341002B87166389204134333397A55453417858A815858920419E5E299798545341B0E1E915AD892041F03845978B54534160984C15BF8920417E1D38D78554534120FDF615E5892041CEF753D778545341784F1E16078A2041AC3E57176F545341F063CCBD238A20411C7C612A5E545341F8A9F152468A2041EE7C3FB150545341F03845278A8A2041567DAE8E40545341E0E995B2BC8A204196D4096838545341E04603B8398B20416844691B2754534108F01668B98B2041DCB5842415545341180DE0ADED8B204112A5BDE91054534138D6C56DF58B2041C4D32B4910545341803F35FE288C2041164850380D54534128287E2C598C2041F263CCFD08545341C0CAA125798C20419AE61D3F07545341A879C7A9878C2041AC1C5A7406545341F08E5314A78C204126C286570554534130211F14AF8C204102098A17FF53534128189514B38C20416E348057F8535341F08E5314B58C204174249797F1535341A03C2C14A18C2041BC9690D7E9535341D0BCE314878C2041742497D7E153534148E17A146D8C2041789CA217DD53534148E17A14358C20412EB29D57D5535341982A1815078C2041BE0E9C17C9535341081B9EDEFD8B204100917E8BC553534180613255F18B2041585BB1B7C0535341104FAF14F58B20419C559F57B8535341806132950D8C204100917E37B2535341104FAF14118C20412EB29D57B153534148EA0414318C2041A245B697AA535341C00512144D8C2041302AA9D7A4535341D8CEF713718C20411461C3179D535341D0BCE314958C20417A14AE5798535341D8C56DB4BE8C20415E4BC85793535341806ABC14C78C2041302AA95792535341A045B613FF8C2041A245B6978D5353411061C313378D2041A6BDC1D78953534110583914658D20411461C317875353411061C313998D20411461C39783535341887CD013D18D2041A6BDC1577F535341A84E40131B8E20413A92CBD778535341C00E9C135F8E2041361AC0D774535341C0172613AF8E20415AD3BC976F535341686FF045C18E204130DD24066E53534198F606BF198F2041569FAB596C53534140FAEDAB3390204116FBCB8A5853534160FE43BADE902041D478E9424C535341903A01AD459120418C6CE7BB44535341E81DA74835912041FC3A709A40535341F063CC1DCF912041B84082CE3453534198B20C11A9922041D2DEE01724535341507424771E93204188F4DB471C53534148696F10BF9320416EA301981153534150E3A55BEB9320410A6822B81053534108D7A3100B942041DACEF7171053534180FB3A104D94204124B9FCD710535341186A4DB3A4942041B07268E91153534120D26F7F3F952041AACFD52614535341B8847C5095952041D656ECD71453534128A91310D79520412041F19715535341487B830FFE952041D656EC3712535341E0361A0003962041721B0DCC11535341B8C876BE2B9620411E85EB510E535341B0BFEC7E1E972041DCF97E9AF952534110F2410F5F972041FC87F417F45253412041F183BF97204110E9B737F252534110F241AFCB972041BC051298F15253418816D90E0398204106F016D8EE525341A8DFBE0E5F9820414872F957EA52534170567D0EA798204104780B98E4525341C0A8A40ED79820416EA301D8DD525341C0A8A40E01992041BC051218D8525341D0DEE08B1A99204138894118D55253410044FA0D4599204174931818D05253411804560E0399204104780B98C75253411804560ECB982041C2F52818BE525341F83A700E8B982041BC051258B2525341F831E6AE7D982041EA263138AD525341482EFF61789820417CF2B02CAB525341A0A2239974982041FEB27BB6A95253415096210E719820412E211F58A8525341A8E8480E69982041C07D1DD89D525341E0718A0E59982041C2F5289896525341508D970E7598204114D044D88E5253415096210E8D9820417EFB3A1888525341C8B12E0E6998204158CA32D883525341F831E60E17982041F016481885525341684DF30EED97204114D044988252534110F2410FCF9720413A014D587B525341F8285C0FC7972041164850987152534118FBCB0ECB972041F01648986B525341F8285C0FC797204114D044D86352534170567D0EB1972041D0D556D858525341D85F760FA397204142F163D84E525341487B830F95972041CC5D4B5842525341A0D6340F89972041F48E539837525341A8DFBE0E85972041D24D62D82A525341A0D6340F7B972041FA7E6AD8215253418816D90E6F97204148E17A9819525341D85F760F5D9720418CDB685810525341880D4F0F57972041FEF675D802525341880D4F0F57972041B20C71D8FC51534130BB270F4397204124287E58EF5153418816D90E3797204124287E18E351534130BB270F3597204196438B98DC51534110F2410F2D9720416E128318D351534110E9B70F15972041728A8ED8C45153416844690FFB962041728A8E98B7515341684DF30EDB962041E61DA7D8A9515341A0D6340FBD962041E61DA7589F515341A0D6340FA1962041C6DCB51896515341D85F760F839620413208AC588F515341880D4F0F45962041A0ABADD88451534110E9B70F2D962041C264AA987F515341D85F760F1A962041C264AA187C51534110E9B70F03962041143FC6D87751534110E9B70F03962041F085C9186E51534130B29DCF269620415CB1BF5867515341A813D0A44F9620415A8638A65F5153416844690F7596204110C7BA9858515341B88D06100F962041CCCCCC18515153418004C50F1F96204138F8C2584A515341A0CDAA0F1F962041F4FDD4D84251534110E02D10F995204188D2DE583D515341B88D0610019620411EA7E8183551534110F2410F0D9620413EE8D9982D515341683BDF0F179620414260E5182851534190B96BC935962041FCCBEEF513515341D8E76A0B0E962041D634EFA01151534108C58FB11F9520411895D4CD0951534130E6AE05DC94204152B81E950751534130A2B4179F94204188855A1F16515341302AA9B36794204188855A1F16515341C0F5287C5E942041D044D8581A515341808CB98B51942041B8AF03472051534128A08910979320413E575BA91B515341604BC887C1932041585BB1F70B51534128A08910979320412041F1E309515341506B9A978B932041CE19519E09515341403EE8F92B932041DE02095A075153417824979F2493204152499DC00A51534160DC46831993204152DA1BE40F515341006F818419922041782D214B0B515341B0B6623FD891204194F6061F0A515341C8B12EEE7B9120413E575B9510515341809ECD8A4A91204142AD694E125153415817B711459120416619E2D814515341187C6112E59020416619E2D814515341B069DE117F902041D4BCE39816515341C820B01241902041D044D89818515341E0E00B1307902041FE65F7181D51534150FC18D3EA8F2041F4FDD4B81F515341E0E99512CB8F20416891ED9822515341C820B0128B8F2041D044D8982751534108560E8D6A8F2041D85F76972B51534170B5155BFE8E2041FC3A707A2E515341587DAE16CB8D2041529621123451534100BC05728B8D2041C64B37D934515341F08E5314D08C20414013612337515341907EFB1ACC8C2041462575322B515341281895149D8C204188D2DE182A51534128189514658C204144D8F01826515341C00512140D8C2041B27BF29821515341A033A214B58B2041D4BCE3981D51534168AA60949A8B20418C4AEAB81B515341F085C914758B20418C4AEA181951534108462515418B2041923A01D90E5153418026C2C6228B2041CC5D4B180951534160A1D6140B8B204190C2F5980451534160984C15E58A2041BA6B09D9FE505341F07C3F15AD8A2041D634EFD8FC505341608FC215638A20412497FF98FB505341280681151F8A2041FE65F798FC505341083D9B15DF892041DAACFA58FE50534160984C15B78920416891EDD804515341F07C3F15A9892041FE65F7980B51534140C6DC15978920416C09F91816515341E86A2B167989204188D2DED824515341B8D1003E6B892041EE7C3FE932515341482EFF01AF88204172AC8BD32F515341E07A144E408820413C4ED1092F5153417858A8550F882041BC7493B02E51534178E92631DC872041F6B9DACE2E515341205A643BC9872041E4F21FDA2E515341885AD35C6E8720412AA913203151534158863816168720412E90A058355153411851DA1BBF862041401361073B515341585BB17F7E8620413E79588C3F515341004D84ED25862041FC3A70BE455153412063EE9ACF85204164EE5A124C5153419006F0F6F0842041F6065F645C51534180D93DD96D842041F697DDE365515341F8065F182D84204138F8C21869515341A0B43718FD832041EE0DBED86B51534180E2C718C1832041143FC6586E51534188EB5118778320415E29CBD87051534188EB5118938320413480B7187A51534180E2C738A58320417CF2B04C815153414850FC18B98320415839B458875153414850FC18E38320413208AC5889515341682BF6172984204138F8C2D88751534100BC05D242842041D49AE6FD8C51534110D0441851842041CA54C1D88F51534110C7BA183984204110C7BAD89751534110C7BAD81584204176029AB89F515341E046031813842041787AA558A051534160EE5A62FF832041A0F83146A5515341F0FDD418DD832041065F98D8AD515341A0A22319A3832041065F9898A851534180E2C7186D8320410AD7A398A551534140E8D92C5E832041F697DD4FA7515341F0FDD4183B832041C6DCB558AB51534188EB511831832041C264AAD8B0515341B86B091925832041C0EC9E18B9515341A0ABADB8238320410E4FAF30BC51534148598618218320412A189518C2515341C07493182F83204196438B18CB51534188EB5118318320419C33A298D1515341C07493182F8320416E128358D9515341D02B6519238320416E1283D8EB51534160105819158320416E128318F8515341B8627F19E3822041DA3D79D8FB515341F0F44A1997822041728A8E18FD5153414850FC184582204192CB7F98FC515341A0A22319FD812041B20C7198FF5153416007CE19DD81204144696F180452534110BE3019B7812041FA7E6A9808525341F0EBC01997812041FEF675980C525341F0F44A196981204120B072981452534190180496778120417CD0B30519525341F0EBC0197B812041FA7E6A181A525341A011A51D7D8120418048BFD11A52534110BE30199B8120411E38679825525341B8627F19C381204164AA605830525341B059F519C7812041164850983852534148477219998120411E3867D840525341403EE81981812041A8A44E984752534108B5A6197581204114D0449850525341484772196F812041AC1C5A985A52534198900F1A6B812041164850D861525341601058195B812041A8A44ED869525341E8E2361A39812041CAE53FD8735253419899991913812041CAE53F187952534178C7291AD7802041A62C43D8815253412875021AA78020417EFB3A988552534180D0B3198D8020417EFB3A988C52534140355E1AC780204158CA32D893525341D02B6519FF802041C66D349894525341E8E2361A47812041A2B437589652534108B5A619838120417C832F189A5253416007CE199781204130992A58A052534198900F1AA38120415A423ED8A6525341F0EBC019A58120417EFB3AD8AE525341D02B6519A18120410A682258B752534108AC1C1A7981204106F01698C65253416007CE193581204152DA1B18C252534178C7291AC98020419E3C2C98BA525341D022DB1993802041C07D1D18BA525341B059F51953802041C07D1D18C1525341B059F5193780204106F01698C6525341402CD41A15802041C07D1DD8CA525341E8E2361AD37F20412AA913D8D3525341E8E2361AFD7F2041984C1558D7525341402CD41A15802041C07D1DD8DF525341907EFB1AD57F2041984C15D8E1525341009A081BA37F2041BC0512D8E2525341E8D9AC1A6D7F204106F01658E552534158F5B91A277F2041E2361A58EB52534158F5B91A0B7F20414AEA0458F0525341907EFB1AED7E2041DC460398F5525341907EFB1AC37E2041B88D06D8FA525341907EFB1A8B7E20418EE4F2970053534100917E1B337E2041E0BE0ED80653534158EC2F1BFD7D204124B9FC570753534158EC2F1BC57D2041FC87F49707535341886CE71B8F7D20414AEA0418075353411851DA1B497D20416EA301980453534150DA1B1CF37C2041FC87F45702535341A82C431CC17C2041DC4603D8025353413811361C897C20416A2BF61703535341381AC01B4D7C20414AEA049803535341183FC61C157C2041E0BE0ED8065353411848501CCB7B204104780B580B535341183FC61C9D7B2041B88D06180E5353413008AC1C6D7B2041FC87F4171253534188635D1C297B20414AEA045814535341E0B5841CF77A204196D4095813535341C0E3141DBB7A2041FC87F41712535341F86C561D817A2041B29DEF970F535341A023B91C4D7A2041B29DEF170C535341885AD31CFF792041E0BE0E1805535341C0E3141DD37920414872F9170353534110363C1DAF792041DC460358FF525341A01A2F1D69792041B615FB17FB52534128ED0D1E477920412AA913D8FE525341A011A51D357920410000009804535341A011A51D2779204104780B580B535341F05A421E23792041925CFE9713535341F86C561D1B7920416EA301981A535341D89AE61D17792041DACEF7D721535341102DB21D1179204124B9FCD72753534148BF7D1D05792041643BDFD72D53534128F6971DD37820411EC9E59735535341102DB21DAF782041D656ECD7395353410824281E897820418EE4F297415353410824281E7B782041D656EC974953534160764F1E65782041F21FD257515353410824281E51782041F697DD175853534198081B1E19782041AE25E4D75F53534128E4831EF3772041D066D557665353417836AB1EA57720415AD3BC57725353410812141F477720411461C3977D535341606DC51E11772041A835CD5784535341F05A421EFF762041EC2FBB978D53534158643B1FF97620418204C55794535341606DC51EF57620418204C5179E535341409B551FD5762041585BB1D7A353534140AD691EB17620415AD3BC97AA53534120D26F1F957620417E8CB997B253534198F606DF7B76204134A2B457BC53534128E4831E7F762041C286A7D7C953534140A4DF1EA776204102098A57E2535341409B551FB976204102098A17EB53534198F6061FC976204126C28617F3535341081B9E1EE176204106819557FC53534160764F1EF1762041742497570354534158643B1F077720414EF38E970A54534128E4831E217720414A7B835715545341C87F481F23772041D85F76971D545341D088D21E1F7720416ABC74972554534158643B1F15772041B22E6E173154534128E4831E057720418AFD65D73B545341B0BFEC1EFB762041F6285C1744545341606DC51EE776204120D26F9751545341081B9E1EE176204164CC5D975C545341B8C8761EE9762041F6285C9763545341D0915C1EF17620411AE258176F5453410812141FF37620415EDC46D77B54534158643B1F07772041C8073D178B5453417836AB1E27772041C8073DD79A54534160764F1E6F772041BE9F1A97C0545341606DC51ECF772041986E1297DF54534160764F1EE7772041703D0A57EA5453417836AB1E0F78204194F60697F75453417836AB1E2B7820412ACB1057FE54534128ED0D1E59782041703D0A570655534148B6F31D99782041DEE00BD71055534148BF7D9DE97820416A4DF3961F5553410824281EF37820418E06F05621555341D89AE61D1F792041B2BFEC962755534148C8077D447920411283C0162E5553418051491D4D792041D478E9962F5553415820415150792041A62C43B4305553418051491D697920418A8EE45639555341102DB29D6D79204166D5E7163B555341B8DA8A1D837920418E06F0964355534148B6F31DAB792041B2BFECD65055534110363C1DC57920412063EED65E555341607FD91DEB7920418816D9966C555341B8DA8A1D177A20411873D7967B555341D8A3701D3B7A20415C6DC556885553418048BF1D557A204160E5D09692555341F063CC1D637A204160E5D09699555341F86C561D7B7A2041EEC9C396A355534148BF7D1D9D7A2041EEC9C3D6AF555341183FC61CB77A2041304CA616BC555341183FC61CE17A2041E461A156C9555341C0E3141D337B20412CD49A96EC555341A82C431C717B20419A779C1605565341F875E01CB37B2041FC3A70D625565341F875E01CC17B2041B84082962B565341C0EC9E1CDF7B2041900F7A1638565341689A771C037C2041900F7A163F565341E0BE0E1C537C20411C7C61164B565341C0F5281C837C2041AED85F16535653410088F41BA17C2041FC3A70965A565341C0F5281CB57C20413CBD529660565341A82C431CC97C2041F44A595668565341689A771CEB7C2041AED85F5675565341381AC01B217D204186A757968356534100917E1B5B7D204160764F969356534170A3011C817D2041ECE236969F56534100917E1BAF7D2041A4703D96AC565341205A641BC57D2041E86A2B16B45653411851DA1BE57D20417AC72996BF565341C8073D1B137E20419E8026D6CC565341907EFB1A697E204152962156DF565341E8D0221BB57E204130DD2416EF565341C810C71AF77E2041E27A1456FF565341E8D0221B657F204196900F560057534170B5151B158020412C6519160057534198900F1AA58120412C6519D6F9565341
